idx	error	via	via_def	lower	upper	origin	bbox	array_size	rows	cols	shape_use	net
22	21	VIA_S_155369	VIA12SQ_C	M1	M2	775.1360 313.5120	{775.0810 313.4570} {775.1910 313.5670}	1 1	1	1	detail_route	n6576
22	21	VIA_S_155367	VIA12SQ_C	M1	M2	774.3760 313.3600	{774.3210 313.3050} {774.4310 313.4150}	1 1	1	1	detail_route	n6576
22	21	VIA_S_155365	VIA12SQ_C	M1	M2	771.3360 313.3600	{771.2810 313.3050} {771.3910 313.4150}	1 1	1	1	detail_route	n6576
22	21	VIA_S_155364	VIA12SQ_C	M1	M2	770.7280 317.7680	{770.6730 317.7130} {770.7830 317.8230}	1 1	1	1	detail_route	n6576
22	21	VIA_S_155361	VIA12SQ_C	M1	M2	769.8160 313.3600	{769.7610 313.3050} {769.8710 313.4150}	1 1	1	1	detail_route	n6576
22	21	VIA_S_155358	VIA12SQ_C	M1	M2	766.4720 327.4960	{766.4170 327.4410} {766.5270 327.5510}	1 1	1	1	detail_route	n6576
22	21	VIA_S_155357	VIA12SQ_C	M1	M2	750.6640 325.2160	{750.6090 325.1610} {750.7190 325.2710}	1 1	1	1	detail_route	n6576
22	21	VIA_SA_15711	VIA12SQ_C	M1	M2	736.5260 332.0560	{736.4710 331.9250} {736.5810 332.1870}	2 1	2	1	detail_route	n6576
22	21	VIA_S_155355	VIA12SQ_C	M1	M2	735.7680 332.0560	{735.7130 332.0010} {735.8230 332.1110}	1 1	1	1	detail_route	n6576
23	22	VIA_SA_15703	VIA12SQ_C	M1	M2	780.3060 335.4000	{780.2510 335.2690} {780.3610 335.5310}	2 1	2	1	detail_route	n2871
23	22	VIA_S_137178	VIA12SQ_C	M1	M2	798.6960 336.7680	{798.6410 336.7130} {798.7510 336.8230}	1 1	1	1	detail_route	n2871
24	23	VIA_SA_15703	VIA12SQ_C	M1	M2	780.3060 335.4000	{780.2510 335.2690} {780.3610 335.5310}	2 1	2	1	detail_route	n2871
24	23	VIA_S_137178	VIA12SQ_C	M1	M2	798.6960 336.7680	{798.6410 336.7130} {798.7510 336.8230}	1 1	1	1	detail_route	n2871
25	24	VIA_S_156636	VIA12SQ_C	M1	M2	748.8400 363.5200	{748.7850 363.4650} {748.8950 363.5750}	1 1	1	1	detail_route	n6821
25	24	VIA_S_156633	VIA12SQ_C	M1	M2	748.3840 405.3200	{748.3290 405.2650} {748.4390 405.3750}	1 1	1	1	detail_route	n6821
25	24	VIA_S_156628	VIA12SQ_C	M1	M2	743.8240 340.8720	{743.7690 340.8170} {743.8790 340.9270}	1 1	1	1	detail_route	n6821
25	24	VIA_SA_15712	VIA12SQ	M1	M2	743.1890 343.3040	{743.1340 343.1980} {743.2440 343.4100}	2 1	2	1	detail_route	n6821
26	25	VIA_S_156636	VIA12SQ_C	M1	M2	748.8400 363.5200	{748.7850 363.4650} {748.8950 363.5750}	1 1	1	1	detail_route	n6821
26	25	VIA_S_156633	VIA12SQ_C	M1	M2	748.3840 405.3200	{748.3290 405.2650} {748.4390 405.3750}	1 1	1	1	detail_route	n6821
26	25	VIA_S_156628	VIA12SQ_C	M1	M2	743.8240 340.8720	{743.7690 340.8170} {743.8790 340.9270}	1 1	1	1	detail_route	n6821
26	25	VIA_SA_15712	VIA12SQ	M1	M2	743.1890 343.3040	{743.1340 343.1980} {743.2440 343.4100}	2 1	2	1	detail_route	n6821
27	27	VIA_S_145412	VIA12SQ_C	M1	M2	748.9920 425.3840	{748.9370 425.3290} {749.0470 425.4390}	1 1	1	1	detail_route	n4612
27	27	VIA_SA_15707	VIA12SQ	M1	M2	747.7490 423.5600	{747.6940 423.4540} {747.8040 423.6660}	2 1	2	1	detail_route	n4612
27	27	VIA_S_145411	VIA12SQ_C	M1	M2	747.3200 426.1440	{747.2650 426.0890} {747.3750 426.1990}	1 1	1	1	detail_route	n4612
28	28	VIA_S_145412	VIA12SQ_C	M1	M2	748.9920 425.3840	{748.9370 425.3290} {749.0470 425.4390}	1 1	1	1	detail_route	n4612
28	28	VIA_SA_15707	VIA12SQ	M1	M2	747.7490 423.5600	{747.6940 423.4540} {747.8040 423.6660}	2 1	2	1	detail_route	n4612
28	28	VIA_S_145411	VIA12SQ_C	M1	M2	747.3200 426.1440	{747.2650 426.0890} {747.3750 426.1990}	1 1	1	1	detail_route	n4612
29	29	VIA_SA_15722	VIA12SQ_C	M1	M2	768.2940 462.4720	{768.2390 462.3410} {768.3490 462.6030}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
29	29	VIA_SA_15721	VIA12SQ	M1	M2	767.6610 463.6880	{767.6060 463.5820} {767.7160 463.7940}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
29	29	VIA_S_832237	VIA12SQ_C	M1	M2	767.6880 459.8880	{767.6330 459.8330} {767.7430 459.9430}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
29	29	VIA_S_832236	VIA12SQ_C	M1	M2	763.1280 459.8880	{763.0730 459.8330} {763.1830 459.9430}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
29	29	VIA_S_832235	VIA12SQ_C	M1	M2	763.1280 439.2160	{763.0730 439.1610} {763.1830 439.2710}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
29	29	VIA_S_832232	VIA12SQ_C	M1	M2	764.0400 438.9120	{763.9850 438.8570} {764.0950 438.9670}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
29	29	VIA_S_832229	VIA12SQ_C	M1	M2	762.8240 447.1200	{762.7690 447.0650} {762.8790 447.1750}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
29	29	VIA_SA_15720	VIA12SQ	M1	M2	762.6450 459.1280	{762.5900 459.0220} {762.7000 459.2340}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
29	29	VIA_S_832227	VIA12SQ_C	M1	M2	761.4560 447.1200	{761.4010 447.0650} {761.5110 447.1750}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
30	30	VIA_SA_15722	VIA12SQ_C	M1	M2	768.2940 462.4720	{768.2390 462.3410} {768.3490 462.6030}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
30	30	VIA_SA_15721	VIA12SQ	M1	M2	767.6610 463.6880	{767.6060 463.5820} {767.7160 463.7940}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
30	30	VIA_S_832237	VIA12SQ_C	M1	M2	767.6880 459.8880	{767.6330 459.8330} {767.7430 459.9430}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
30	30	VIA_S_832236	VIA12SQ_C	M1	M2	763.1280 459.8880	{763.0730 459.8330} {763.1830 459.9430}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
30	30	VIA_S_832235	VIA12SQ_C	M1	M2	763.1280 439.2160	{763.0730 439.1610} {763.1830 439.2710}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
30	30	VIA_S_832232	VIA12SQ_C	M1	M2	764.0400 438.9120	{763.9850 438.8570} {764.0950 438.9670}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
30	30	VIA_S_832229	VIA12SQ_C	M1	M2	762.8240 447.1200	{762.7690 447.0650} {762.8790 447.1750}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
30	30	VIA_SA_15720	VIA12SQ	M1	M2	762.6450 459.1280	{762.5900 459.0220} {762.7000 459.2340}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
30	30	VIA_S_832227	VIA12SQ_C	M1	M2	761.4560 447.1200	{761.4010 447.0650} {761.5110 447.1750}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
31	31	VIA_SA_15708	VIA12SQ	M1	M2	791.2210 452.4400	{791.1660 452.3340} {791.2760 452.5460}	2 1	2	1	detail_route	n5567
31	31	VIA_S_149414	VIA12SQ_C	M1	M2	791.2480 454.5680	{791.1930 454.5130} {791.3030 454.6230}	1 1	1	1	detail_route	n5567
31	31	VIA_S_149413	VIA12SQ_C	M1	M2	785.9280 454.5680	{785.8730 454.5130} {785.9830 454.6230}	1 1	1	1	detail_route	n5567
31	31	VIA_S_149412	VIA12SQ_C	M1	M2	785.9280 456.8480	{785.8730 456.7930} {785.9830 456.9030}	1 1	1	1	detail_route	n5567
32	32	VIA_SA_15708	VIA12SQ	M1	M2	791.2210 452.4400	{791.1660 452.3340} {791.2760 452.5460}	2 1	2	1	detail_route	n5567
32	32	VIA_S_149414	VIA12SQ_C	M1	M2	791.2480 454.5680	{791.1930 454.5130} {791.3030 454.6230}	1 1	1	1	detail_route	n5567
32	32	VIA_S_149413	VIA12SQ_C	M1	M2	785.9280 454.5680	{785.8730 454.5130} {785.9830 454.6230}	1 1	1	1	detail_route	n5567
32	32	VIA_S_149412	VIA12SQ_C	M1	M2	785.9280 456.8480	{785.8730 456.7930} {785.9830 456.9030}	1 1	1	1	detail_route	n5567
33	33	VIA_SA_15710	VIA12SQ	M1	M2	801.5570 455.7840	{801.5020 455.6780} {801.6120 455.8900}	2 1	2	1	detail_route	n5613
33	33	VIA_S_149640	VIA12SQ_C	M1	M2	785.1680 459.8880	{785.1130 459.8330} {785.2230 459.9430}	1 1	1	1	detail_route	n5613
34	34	VIA_SA_15710	VIA12SQ	M1	M2	801.5570 455.7840	{801.5020 455.6780} {801.6120 455.8900}	2 1	2	1	detail_route	n5613
34	34	VIA_S_149640	VIA12SQ_C	M1	M2	785.1680 459.8880	{785.1130 459.8330} {785.2230 459.9430}	1 1	1	1	detail_route	n5613
35	35	VIA_SA_15722	VIA12SQ_C	M1	M2	768.2940 462.4720	{768.2390 462.3410} {768.3490 462.6030}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
35	35	VIA_SA_15721	VIA12SQ	M1	M2	767.6610 463.6880	{767.6060 463.5820} {767.7160 463.7940}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
35	35	VIA_S_832237	VIA12SQ_C	M1	M2	767.6880 459.8880	{767.6330 459.8330} {767.7430 459.9430}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
35	35	VIA_S_832236	VIA12SQ_C	M1	M2	763.1280 459.8880	{763.0730 459.8330} {763.1830 459.9430}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
35	35	VIA_S_832235	VIA12SQ_C	M1	M2	763.1280 439.2160	{763.0730 439.1610} {763.1830 439.2710}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
35	35	VIA_S_832232	VIA12SQ_C	M1	M2	764.0400 438.9120	{763.9850 438.8570} {764.0950 438.9670}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
35	35	VIA_S_832229	VIA12SQ_C	M1	M2	762.8240 447.1200	{762.7690 447.0650} {762.8790 447.1750}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
35	35	VIA_SA_15720	VIA12SQ	M1	M2	762.6450 459.1280	{762.5900 459.0220} {762.7000 459.2340}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
35	35	VIA_S_832227	VIA12SQ_C	M1	M2	761.4560 447.1200	{761.4010 447.0650} {761.5110 447.1750}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
36	36	VIA_SA_15722	VIA12SQ_C	M1	M2	768.2940 462.4720	{768.2390 462.3410} {768.3490 462.6030}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
36	36	VIA_SA_15721	VIA12SQ	M1	M2	767.6610 463.6880	{767.6060 463.5820} {767.7160 463.7940}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
36	36	VIA_S_832237	VIA12SQ_C	M1	M2	767.6880 459.8880	{767.6330 459.8330} {767.7430 459.9430}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
36	36	VIA_S_832236	VIA12SQ_C	M1	M2	763.1280 459.8880	{763.0730 459.8330} {763.1830 459.9430}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
36	36	VIA_S_832235	VIA12SQ_C	M1	M2	763.1280 439.2160	{763.0730 439.1610} {763.1830 439.2710}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
36	36	VIA_S_832232	VIA12SQ_C	M1	M2	764.0400 438.9120	{763.9850 438.8570} {764.0950 438.9670}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
36	36	VIA_S_832229	VIA12SQ_C	M1	M2	762.8240 447.1200	{762.7690 447.0650} {762.8790 447.1750}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
36	36	VIA_SA_15720	VIA12SQ	M1	M2	762.6450 459.1280	{762.5900 459.0220} {762.7000 459.2340}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
36	36	VIA_S_832227	VIA12SQ_C	M1	M2	761.4560 447.1200	{761.4010 447.0650} {761.5110 447.1750}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
37	37	VIA_SA_15722	VIA12SQ_C	M1	M2	768.2940 462.4720	{768.2390 462.3410} {768.3490 462.6030}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
37	37	VIA_SA_15721	VIA12SQ	M1	M2	767.6610 463.6880	{767.6060 463.5820} {767.7160 463.7940}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
37	37	VIA_S_832237	VIA12SQ_C	M1	M2	767.6880 459.8880	{767.6330 459.8330} {767.7430 459.9430}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
37	37	VIA_S_832236	VIA12SQ_C	M1	M2	763.1280 459.8880	{763.0730 459.8330} {763.1830 459.9430}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
37	37	VIA_S_832235	VIA12SQ_C	M1	M2	763.1280 439.2160	{763.0730 439.1610} {763.1830 439.2710}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
37	37	VIA_S_832232	VIA12SQ_C	M1	M2	764.0400 438.9120	{763.9850 438.8570} {764.0950 438.9670}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
37	37	VIA_S_832229	VIA12SQ_C	M1	M2	762.8240 447.1200	{762.7690 447.0650} {762.8790 447.1750}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
37	37	VIA_SA_15720	VIA12SQ	M1	M2	762.6450 459.1280	{762.5900 459.0220} {762.7000 459.2340}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
37	37	VIA_S_832227	VIA12SQ_C	M1	M2	761.4560 447.1200	{761.4010 447.0650} {761.5110 447.1750}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
38	38	VIA_SA_15722	VIA12SQ_C	M1	M2	768.2940 462.4720	{768.2390 462.3410} {768.3490 462.6030}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
38	38	VIA_SA_15721	VIA12SQ	M1	M2	767.6610 463.6880	{767.6060 463.5820} {767.7160 463.7940}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
38	38	VIA_S_832237	VIA12SQ_C	M1	M2	767.6880 459.8880	{767.6330 459.8330} {767.7430 459.9430}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
38	38	VIA_S_832236	VIA12SQ_C	M1	M2	763.1280 459.8880	{763.0730 459.8330} {763.1830 459.9430}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
38	38	VIA_S_832235	VIA12SQ_C	M1	M2	763.1280 439.2160	{763.0730 439.1610} {763.1830 439.2710}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
38	38	VIA_S_832232	VIA12SQ_C	M1	M2	764.0400 438.9120	{763.9850 438.8570} {764.0950 438.9670}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
38	38	VIA_S_832229	VIA12SQ_C	M1	M2	762.8240 447.1200	{762.7690 447.0650} {762.8790 447.1750}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
38	38	VIA_SA_15720	VIA12SQ	M1	M2	762.6450 459.1280	{762.5900 459.0220} {762.7000 459.2340}	2 1	2	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
38	38	VIA_S_832227	VIA12SQ_C	M1	M2	761.4560 447.1200	{761.4010 447.0650} {761.5110 447.1750}	1 1	1	1	detail_route	u_ibex_top_u_ibex_core_if_stage_i_gen_prefetch_buffer_prefetch_buffer_i_fifo_busy[1]
39	39	VIA_S_607630	VIA12SQ_C	M1	M2	800.8240 464.9040	{800.7690 464.8490} {800.8790 464.9590}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607629	VIA12SQ_C	M1	M2	800.3680 467.7920	{800.3130 467.7370} {800.4230 467.8470}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607628	VIA12SQ_C	M1	M2	799.6080 454.4160	{799.5530 454.3610} {799.6630 454.4710}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607627	VIA12SQ_C	M1	M2	798.8480 457.7600	{798.7930 457.7050} {798.9030 457.8150}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607624	VIA12SQ_C	M1	M2	797.9360 464.4480	{797.8810 464.3930} {797.9910 464.5030}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607621	VIA12SQ_C	M1	M2	795.9600 455.0240	{795.9050 454.9690} {796.0150 455.0790}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607620	VIA12SQ_C	M1	M2	794.2880 464.4480	{794.2330 464.3930} {794.3430 464.5030}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607617	VIA12SQ_C	M1	M2	792.3120 454.8720	{792.2570 454.8170} {792.3670 454.9270}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607614	VIA12SQ_C	M1	M2	790.9440 461.7120	{790.8890 461.6570} {790.9990 461.7670}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607613	VIA12SQ_C	M1	M2	790.4880 461.1040	{790.4330 461.0490} {790.5430 461.1590}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607612	VIA12SQ_C	M1	M2	790.0320 457.7600	{789.9770 457.7050} {790.0870 457.8150}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607609	VIA12SQ_C	M1	M2	788.8160 454.8720	{788.7610 454.8170} {788.8710 454.9270}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607608	VIA12SQ_C	M1	M2	788.3600 452.2880	{788.3050 452.2330} {788.4150 452.3430}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607605	VIA12SQ_C	M1	M2	787.7520 451.0720	{787.6970 451.0170} {787.8070 451.1270}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607604	VIA12SQ_C	M1	M2	787.2960 447.7280	{787.2410 447.6730} {787.3510 447.7830}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607599	VIA12SQ_C	M1	M2	784.1040 451.0720	{784.0490 451.0170} {784.1590 451.1270}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607597	VIA12SQ_C	M1	M2	783.0400 451.5280	{782.9850 451.4730} {783.0950 451.5830}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607593	VIA12SQ_C	M1	M2	780.6080 440.5840	{780.5530 440.5290} {780.6630 440.6390}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607591	VIA12SQ_C	M1	M2	780.3040 436.7840	{780.2490 436.7290} {780.3590 436.8390}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607590	VIA12SQ_C	M1	M2	778.3280 440.5840	{778.2730 440.5290} {778.3830 440.6390}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607584	VIA12SQ_C	M1	M2	777.8720 433.5920	{777.8170 433.5370} {777.9270 433.6470}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607583	VIA12SQ_C	M1	M2	777.5680 433.5920	{777.5130 433.5370} {777.6230 433.6470}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607582	VIA12SQ_C	M1	M2	777.5680 431.4640	{777.5130 431.4090} {777.6230 431.5190}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607579	VIA12SQ_C	M1	M2	776.6560 440.4320	{776.6010 440.3770} {776.7110 440.4870}	1 1	1	1	detail_route	n55679
39	39	VIA_S_607576	VIA12SQ_C	M1	M2	776.5040 432.2240	{776.4490 432.1690} {776.5590 432.2790}	1 1	1	1	detail_route	n55679
